Station,Lat,Lon
GLADSTONE NO. 2,45.8433,-87.0391
BRADFORD 2,43.25886,-72.0021
LINDALE 3 NE,32.5401,-95.3761
WILLOW PARK,40.43,-105.73
APPLING 2.0 SE,33.5298,-82.2873
GROVELAND,42.7467,-71.0426
FORT SCOTT 9.3 NNE,37.95,-94.6255
COLUMBIA 1.3 NW,38.9669,-92.3443
GARDNERS 1.0 NW,40.021,-77.233
APPLETON,44.27703,-88.43772
BLACK MOUNTAIN 2.8 N,35.654,-82.338
MERRILL,45.17849,-89.66154
DANVILLE,35.0375,-93.3947
BRIMSON 2S,47.2472,-91.8624
AUGUSTA,37.6983,-96.9705
KABETOGAMA,48.4088,-93.0484
HYE,30.2533,-98.5711
CONRAD,42.2244,-92.8855
VANDERPOOL 4N,29.8075,-99.5763
BENBROOK DAM,32.6475,-97.4439
CAHABA PUMP HOUSE,33.4517,-86.7158
TURNERSBURG,35.9065,-80.8142
WEST SENECA 0.4 E,42.837,-78.7433
BALDWIN,44.9633,-92.3905
RAYMORE,38.7983,-94.4436
LYONS,41.9377,-96.4788
MOUNT HAMILTON,37.3436,-121.6425
NEWARK HEATH AIRPORT,40.02278,-82.4625
MAPLEWOOD 1.3 SE,38.5985,-90.3064
CHICO 2.9 W,39.7494,-121.8614
SIOUX RAPIDS 4 E,42.893,-95.0652
ST. CHARLES 0.1 E,41.9201,-88.299
DIAMOND 2W,36.98596,-94.35518
KEWANEE 1 E,41.2429,-89.8997
CHAPMAN 6.0 NNE,39.0525,-96.9769
HAWKINSVILLE 9.1 NW,32.364,-83.5958
DETROIT CITY AP,42.40917,-83.01
MCLEAN 2.4 SSE,38.9084,-77.1549
CHAMPAIGN URBANA WILLARD AP,40.03972,-88.27778
SHABBONA 5 NNE,41.843,-88.8513
CLUTIER,42.08,-92.405
BRONTE 5.0 NNE,31.9548,-100.2725
BEVERLY,42.588,-70.8371
YADKINVILLE 6.3 SSE,36.0532,-80.6028
CENTERPORT,40.8838,-73.3722
VERDI 2W,39.5214,-120.0269
MUSCATINE,41.4076,-91.0727
WINDOM 7S,38.2936,-97.9113
UPTON COOP - NWSFO NEW YORK,40.8656,-72.8643
FORT WASHINGTON 0.8 NW,40.146,-75.2025
SPICEWOOD,30.48128,-98.16066
DRY LAKE,40.53,-106.78
WARSAW 5SW,41.1719,-85.9192
WELLSTON 1N,44.2294,-85.9572
VERSAILLES,38.4326,-92.8398
ONION PARK,46.91,-110.85
BIG SPRING,32.2443,-101.4537
DECATUR 2.6 ESE,36.3275,-94.413
BETHEL 6 SSE,44.32,-70.7568
LAKEPORT 2,43.54914,-71.46456
DES MOINES 4.5 WNW,41.6066,-93.6956
CONGERVILLE 2NW,40.6211,-89.2415
TANEYTOWN 3.7 NE,39.6919,-77.1171
LAKEFIELD 2NE,43.7022,-95.1519
YORKTOWN HEIGHTS 1W,41.2664,-73.7975
SHRUB OAK,41.3325,-73.837
BELLEVUE 0.6 N,41.2839,-82.8408
ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT,40.64985,-75.44771
PARKERSBURG AIRPORT,39.3395,-81.4438
FORT SCOTT 0.6 SW,37.8236,-94.7084
FRANKLIN,35.18038,-83.39294
SAGINAW #3,43.4122,-83.9561
AUGUSTA LANDFILL,44.31926,-69.70891
MILACA,45.7532,-93.6617
COLUMBUS-PARSONS AVENUE,39.8469,-82.9872
TALLADEGA 10 NNE,33.5721,-86.0573
ANGOLA,41.6639,-85.0183
HYANNIS BARNSTABLE MUNICIPAL AP,41.66861,-70.28
BARAGA 5W,46.7953,-88.6014
GRANITE FALLS,44.8135,-95.5517
BUFFALO 0.5 NW,45.1841,-93.8718
BLACKWELL 4SSE MESONET,36.75417,-97.25444
MONMOUTH,40.9443,-90.6381
MONROE 2.4 N,35.0207,-80.5343
BARTOW 1S,38.5312,-79.7714
ATHENS BEN EPPS AP,33.948,-83.3275
NWS BOSTON/NORTON,41.9561,-71.1395
CEDARTOWN 2.9 SE,33.9858,-85.2247
NEW FRANKLIN 1W,39.0172,-92.7558
SMILEY MOUNTAIN,43.73,-113.83
POLO 5NW,42.03442,-89.60733
DANVILLE,37.6527,-84.7708
BEAVER CREEK,44.95,-111.36
POPE RIDGE,47.99,-120.57
FLORA,40.5537,-86.522
PORT HURON 1.6 W,42.9962,-82.4643
WAUSAU WSAW TV,44.9464,-89.6222
RATCLIFF,35.3051,-93.8766
HASTINGS 4NE,41.0772,-95.48
TUTTLE CREEK LAKE,39.2476,-96.5994
LUCAN 0.2 ESE,44.4084,-95.4097
DASSEL 3SE,45.04181,-94.27818
MADILL 11WSW MESONET,34.03556,-96.94333
CHANUTE MARTIN JOHNSON AP,37.67028,-95.48416
MIDDLEBOROUGH 5.5 E,41.8918,-70.8214
MARIETTA 5SW,33.8761,-97.1641
WOOLSEY 2.5 SSW,33.3269,-84.4236
MILLBROOK 3 W,41.7857,-73.7422
NELSONVILLE,39.5015,-82.2441
ROUND ROCK 3.4 E,30.5095,-97.616
WAUSAU ASOS,44.9288,-89.6277
NEVADA 0.2 W,37.8417,-94.3565
MUSCLE SHOALS 2 N,34.7728,-87.6399
ONAGA 0.3 ESE,39.4884,-96.1652
TOWER 2S,47.7817,-92.2784
STAPLES 1.2 NW,29.7939,-97.849
BAYFIELD 8.8 N,46.9386,-90.8349
MOUNT PULASKI,40.0076,-89.2832
DARTMOUTH 2.5 SSW,41.5346,-71.022
BRUNSWICK,39.42472,-93.13306
CIRCLEVILLE,39.6104,-82.9555
JOHNSTOWN CAMBRIA COUNTY AP,40.31611,-78.83389
ABILENE REGIONAL AP,32.4105,-99.6822
RENVILLE 3.7 ENE,44.8066,-95.1394
MOORESTOWN TWP 0.6 SE,39.9712,-74.9345
YOAKUM,29.2738,-97.1555
WHEELING OHIO COUNTY AP,40.17639,-80.64722
HOLCOMBE,45.2237,-91.127
MILLERSBURG 0.5 SW,41.5209,-85.7008
ENTERPRISE 0.4 W,38.9018,-97.1242
LOMA ALTA,28.1569,-98.5141
ROBERTS WWTP,44.9707,-92.562
STOCKTON 0.2 NW,37.6984,-93.7986
WILBURTON 9.4 N,35.0536,-95.3176
MESQUITE 2.3 N,32.8025,-96.6065
RICE LAKE,45.4163,-91.772
SEALE 1.4 W,32.2918,-85.1893
WEST POINT,41.845,-96.7141
CLEVELAND 3S,35.02695,-82.50145
GOSHEN 1.4 SSE,41.5586,-85.8287
YADKINVILLE 6 E,36.1306,-80.5481
DENNISON WTR WKS,40.40556,-81.34361
JIM FALLS 3NW,45.083,-91.331
CHENEY 5N,37.7205,-97.7935
EDMUNDSON 0.7 NNW,38.7425,-90.3721
BERRYVILLE 0.9 NNW,39.1607,-77.9885
ALEDO,41.1977,-90.7447
ABERDEEN PHILLIPS FLD,39.4716,-76.1697
WAYNESVILLE 1.0 NW,35.4932,-83.0127
CARY 0.3 NE,42.2122,-88.2444
AXTELL,39.8675,-96.2542
OROVILLE,39.5177,-121.553
DIVIDE PEAK,41.3,-107.15
SNAKE RIVER STATION,44.13,-110.67
SHOAL CREEK ESTATES 0.2 SE,37.0169,-94.4925
WAYNESVILLE 2 W,37.81313,-92.23141
MACON 1.5 N,39.7606,-92.4672
SALEM CENTER 2 E,39.0701,-82.2909
SAUKVILLE WWTP,43.375,-87.94028
BARRE FALLS DAM,42.428,-72.0275
ROLLA 0.9 SE,37.9387,-91.7566
CALIFORNIA,38.6277,-92.5544
CEDAR PARK 2.7 SSW,30.4779,-97.8474
WAUPACA,44.35475,-89.05951
ALFRED,42.2499,-77.7583
BARKHAMSTED,41.9211,-72.9637
LE CLAIRE L & D 14,41.5747,-90.4005
MATTOON,39.4726,-88.3545
BRIDGEPORT-SUCCESS HILL,41.2004,-73.1569
PENCE 1 SW,40.3522,-87.525
LANCASTER FAIRFIELD COUNTY AP,39.75556,-82.65722
ALMA,43.3869,-84.6482
MILWAUKEE MT MARY COLLEGE,43.0719,-88.0294
MARSHALLTOWN,42.0647,-92.9244
MAYNARD 0.7 ESE,42.4203,-71.4448
WICHITA FALLS MUNICIPAL AP,33.9786,-98.4928
ROSHOLT 9 NNE,44.7511,-89.245
HANOVER 4 SW,39.77056,-77.0325
NEENAH 1.1 ENE,44.1737,-88.4513
FAYETTE 2.3 S,39.1148,-92.6891
NORTH RICHLAND HILLS 1.9 NE,32.8768,-97.1938
CITY OF SHEBOYGAN WWTP,43.7186,-87.7088
ROANOKE 4.2 NNE,33.2034,-85.3485
DES MOINES 17 E,41.5562,-93.2855
HAYDEN FORK,40.8,-110.88
ARNOLDSVILLE 3.7 SSW,33.8601,-83.2418
DALLAS 7 NE,33.988,-84.7475
ROANOKE,33.005,-97.233
THOMASTON DAM,41.6931,-73.06
ALBEMARLE,35.3992,-80.1994
ALBERTVILLE 2.8 SE,34.2368,-86.1708
CENTERVILLE 4SW,38.1937,-95.0724
NORMAL 1.9 ESE,40.5035,-88.9682
PEORIA INTERNATIONAL AP,40.6675,-89.6839
WRIGHT 3 E,46.6804,-92.9543
PHILADELPHIA NE PHILADELPHIA AP,40.08194,-75.01111
CORPUS CHRISTI 7.2 WSW,27.6844,-97.4086
GONZALES 10 SW,29.4359,-97.5177
MOWEAQUA 2S,39.5879,-89.0159
JACKSON REYNOLDS FIELD,42.2667,-84.4667
STAMBAUGH 2SSE,46.0555,-88.6275
FLEMINGTON 5 NNW,40.57401,-74.88156
SURING,44.9958,-88.3786
SANTA CRUZ,36.98785,-121.99952
THE WHITE HOUSE,38.8958,-77.037
MOUNT VERNON 3.4 W,48.4277,-122.3886
LA GRANGE 10.6 ESE,32.9735,-84.8698
HART 3 WSW,43.6747,-86.4238
FREEVILLE 3.7 W,42.5021,-76.418
CLARENCE,41.0489,-77.9411
AMESVILLE 2.6 SE,39.3722,-81.9231
RAINBOW,32.2619,-97.7063
WHEATON 2.0 NNE,41.8798,-88.0863
LAKESIDE,38.2043,-92.6232
HIGH POINT,35.9672,-79.9722
INDEPENDENCE CAMP,39.45,-120.29
DELANO,45.0417,-93.79088
GREENFIELD 2SE,37.39973,-93.79996
BOONVILLE 4SW,38.93917,-92.81028
HIGBEE 4S,39.2415,-92.5068
BIGLERVILLE 2.0 WSW,39.9147,-77.2793
COMFORT 2,29.9615,-98.8945
MURRAY 0.5 N,41.0483,-93.9496
REMSEN NO. 2,42.81028,-95.975
FREEPORT WASTE WTR PL,42.2972,-89.6038
OSBORNE 0.4 E,39.4405,-98.6906
BRISTOL 0.4 SSE,43.5949,-71.7414
SODUS 1W,43.2359,-77.0841
HASLET 3.7 WNW,32.9881,-97.3932
BATTLE CREEK 5NW,42.3667,-85.2667
RENOVO,41.3299,-77.7381
LOVINGTON,39.71215,-88.6301
CHAMPAIGN 9 SW,40.0528,-88.3729
WILMINGTON AIRBORNE PARK,39.42028,-83.82167
ARDMORE 3ENE MESONET,34.1923,-97.0857
BIGLERVILLE,39.93468,-77.25459
PHILIPSBURG 2 S,40.8729,-78.2161
BRUNSWICK 0.5 NE,41.2498,-81.8133
DAUFUSKIE ISLAND 1.7 SW,32.1007,-80.883
KEY WEST INTL AIRPORT,24.5571,-81.7554
CLARKESVILLE,34.6159,-83.5429
LA PORTE 1.3 ENE,41.6114,-86.6907
ROCKFORD,45.0896,-93.7399
VALLEY CITY,38.87278,-93.60361
MEDICINE PARK 3W MESONET,34.7292,-98.5694
DEHART DAM,40.46,-76.8703
BERNE WWTP,40.6683,-84.93
FORT WAYNE INTL AP,40.9705,-85.2063
JERICO SPRINGS 3S,37.57686,-93.99533
TULLY LAKE,42.6394,-72.2244
NEW PRAGUE 4.8 ESE,44.52,-93.4847
SNAKE RIVER,44.13632,-110.66631
ALABASTER SHELBY COUNTY AP,33.17833,-86.78167
WOODBURN 3N,41.1645,-84.8482
WESTCHESTER COUNTY AP,41.06694,-73.7075
SPRINGFIELD 1.1 NNW,39.942,-83.8051
LOST DOG,40.82,-106.75
GRAND RAPIDS FORESTRY LAB,47.2436,-93.4975
BISSON CREEK,47.68,-114.0
SPRINGFIELD 2,39.9419,-83.8047
ARLINGTON SIX FLAGS,32.7572,-97.0736
MARYVILLE 1.4 SSW,40.324,-94.879
PRINCETON,41.366,-89.452
URICH 1.6 NNW,38.4822,-94.0095
JEFFERSON,44.4169,-71.5008
MONTICELLO 2.2 SE,42.7199,-89.5636
EAU CLAIRE 3SW,44.78778,-91.51639
MILLEDGEVILLE,33.0831,-83.2498
ADRIAN 2 NNE,41.9163,-84.0158
WILD RIVER STATE PARK,45.5231,-92.7489
COLUMBIA 2.3 SE,38.9265,-92.3018
SOUTH RIVER 0.3 WSW,40.4437,-74.3844
TIPP CITY,39.9528,-84.169
CATAWBA,34.8573,-80.9133
NIX STORE 1 W,31.108,-98.3794
GLENWOOD,41.0516,-95.7491
LAPEER 2W,43.058,-83.3605
YORK SPRINGS 0.7 SE,40.0014,-77.1089
KNOXVILLE,40.9026,-90.2897
LILY LAKE 2.1 E,41.945,-88.4382
VICTORIA 15.0 WSW,28.7068,-97.1918
ARAPAHO RIDGE,40.35,-106.38
ROCHESTER,41.0665,-86.2096
PROMPTON DAM,41.589,-75.3303
TUSCALOOSA ARPT ASOS,33.2119,-87.6161
MARION 2 N,40.58,-85.6586
WELLSVILLE,42.1173,-77.9475
DE QUEEN SEVIER COUNTY AP,34.05,-94.40083
SANTA ROSA 3.1 NW,38.4789,-122.744
GREENVILLE 1 NNE,42.78273,-71.79853
BOUND BROOK 2W,40.55489,-74.57384
FLEMINGTON 4E,37.7928,-93.4317
WILMINGTON 3 N,39.49118,-83.82005
BENTLEY 0.1 NNW,37.8874,-97.5162
NEAPOLIS RESEARCH & EDUCATION STATION,35.7197,-86.9654
COLTON 2 N,44.5842,-74.9573
GERMANTOWN DAM,39.6361,-84.4015
PRINCETON 1.0 NW,38.3679,-87.5804
OSCEOLA,38.0492,-93.70385
BOONTON 1 SE,40.8917,-74.3962
FRANCONIA 1.3 SSE,38.7462,-77.1386
PORT ANGELES FAIRCHILD INTL AP,48.12028,-123.49833
COLLINSVILLE 0.9 NW,41.8268,-72.9372
AMES 8 WSW,42.0208,-93.7741
MT CLEMENS ANG BASE,42.6083,-82.8183
ROSEBUD,38.4509,-91.3753
HENRIETTA 2 W,33.82639,-98.24028
CUBA CITY,42.6001,-90.4237
NORTHPORT 2 S,33.2125,-87.5914
SPRATT CREEK,38.67,-119.82
HAGAN'S MEADOW,38.85,-119.94
EVELETH WASTE WATER PLANT,47.4581,-92.5303
FRANKLIN,39.5536,-84.319
JOHNSTON 4 SW,33.7775,-81.8467
PARKER PEAK,44.73,-109.91
EAST POINT 6.3 WNW,33.7014,-84.5722
BURLINGTON ALAMANCE REGIONAL AP,36.04667,-79.47694
FT WORTH WSFO,32.8338,-97.2975
RIVER FALLS,44.8544,-92.6122
CHILDERSBURG WTR PL,33.285,-86.3431
WEST PLAINS MUNICIPAL AP,36.87806,-91.9025
PRAIRIE MOUNTAIN,30.5768,-98.8766
MARSHFIELD EXP FARM,44.64113,-90.13332
HOLSTEIN,42.4897,-95.5488
NEW BEDFORD MUNICIPAL AP,41.67639,-70.95833
PITTSFIELD 0.2 SSW,43.2988,-71.3345
COLUMBIA 8.4 NNW,34.1518,-80.9415
SPRINGFIELD #2,39.836,-89.625
KOKOMO 3 WSW,40.4582,-86.1758
YOUNG AMERICA,40.5615,-86.3424
OLD FORT 0.2 W,35.6322,-82.18
EATONTOWN 1.2 NE,40.3034,-74.04
LIMA 2.7 NE,40.7739,-84.08
OBERLIN,41.2667,-82.2167
HERMITAGE 0.5 ESE,37.9407,-93.3149
GREER,40.55167,-82.20139
OSWAYO 1 ENE,41.9245,-78.0072
MOUNT CARROLL,42.098,-89.9841
HAMILTON BUTLER COUNTY REGIONAL AP,39.36444,-84.52472
BURKETT,31.99171,-99.22031
CORDELE,31.985,-83.77472
BARRINGTON 3SW,42.1153,-88.1639
LEOMINSTER 1.5 S,42.497,-71.775
BILLINGS  1SW,37.0538,-93.5756
SOUTH SUTTON 2.5 SSE,43.2849,-71.9252
WENTWORTH,43.86687,-71.91652
CASHTOWN 1S,39.8815,-77.3506
WFO STERLING,38.9764,-77.4869
OLATHE JOHNSON COUNTY EXECUTIVE AP,38.85,-94.73917
PHILLIPSBURG-EASTON BRIDGE,40.69555,-75.19994
MOUNT SINAI,40.933,-73.0191
TRENTON 6.3 SSW,33.6515,-81.8662
EAST JORDAN 2NW,45.1863,-85.1477
GRANDVIEW HEIGHTS 0.1 N,39.981,-83.0401
WYANDOTTE,42.2011,-83.1686
KING,36.2838,-80.3624
PORTLAND1 SW,42.3717,-79.4866
SAFE HARBOR DAM,39.8958,-76.3948
WOODBURY,32.9783,-84.5982
BIRCH HILL DAM,42.6324,-72.1227
CHARLOTTE 6.6 SE,35.1187,-80.7672
SPRINGFIELD NEW WATER WORKS,39.9735,-83.8072
PORT COLUMBUS INTERNATIONAL AIRPORT,39.9907,-82.877
LAMBERTON SOUTHWEST RESEARCH AND OUTREACH CENTER,44.2395,-95.3152
MOCKSVILLE 5SE,35.8438,-80.4972
INDEPENDENCE MINE,61.79,-149.28
CHEROKEE,42.7572,-95.5377
SPRUCE SPRINGS,46.18,-117.54
MORTON,40.60053,-89.46533
BUTLER 0.8 SSW,38.2491,-94.3466
CAMBRIDGE,40.0111,-81.5794
LANCASTER 2 NE FILT PLANT,40.0499,-76.2742
SUMMERVILLE,34.4546,-85.39
ROANOKE,40.7983,-89.1947
BEVERLY STP,39.5475,-81.6283
MOON TOWNSHIP,40.5319,-80.2172
PIKETON,39.07011,-83.01956
GADSDEN # 2,34.0141,-85.9715
BUENA VISTA,37.7268,-79.3629
GREENFIELD,41.298,-94.4561
ABILENE,38.9266,-97.2129
SALEM 5SW,40.0225,-95.7883
MILLVILLE MUNICIPAL AP,39.36623,-75.0778
COSHOCTON WPC PLANT,40.2403,-81.871
PESHTIGO,45.02817,-87.73588
PRETTY PRAIRIE 0.3 E,37.7803,-98.0134
ELMDALE 2NE,38.3922,-96.6228
ORRTANNA 5.7 NNW,39.9209,-77.4031
KINGSPORT,36.5194,-82.5275
AVONDALE 2 N,39.8593,-75.7861
CRESSON,32.5286,-97.6188
CLEARFIELD LAWRENCE AP,41.04667,-78.41167
DES MOINES WSFO-JOHNSTON,41.7366,-93.7236
ELDORA,42.3652,-93.0971
MIDDLETOWN 3.5 SW,39.0922,-91.4613
CHILLICOTHE 2S,39.775,-93.5357
SUMMIT LAKE,45.3788,-89.1941
MARATHON AP,24.72583,-81.05167
AUGUSTA DANIEL FIELD AIRPORT,33.46694,-82.03861
PRIMGHAR,43.0863,-95.6291
NEW BOSTON DAM 17,41.1924,-91.0579
JOLIET BRANDON RD DAM,41.5033,-88.1027
SALISBURY 3.7 NW,42.8638,-70.9001
VICTORIA 6.4 SSW,28.7423,-97.0268
BERLIN WWTP,43.99,-88.9411
KALAMAZOO BATTLE CREEK INTL AP,42.23472,-85.55194
FRANCIS E WALTER DAM,41.1184,-75.7277
MANSFIELD 2.6 NNE,32.6021,-97.101
WASHINGTON COURT HOUSE,39.5353,-83.4239
PONTOTOC 1N,34.5052,-96.6223
CALVIN RIVER,34.97778,-96.24333
ALTOONA 3 W,40.4949,-78.4667
LAWRENCE 7.8 SW,38.8818,-95.3562
GLEN ALPINE 0.7 WSW,35.7266,-81.7902
STOW 4 SE,41.1315,-81.4491
TISHOMINGO NATL WLR,34.1924,-96.6442
ANN ARBOR SE,42.2416,-83.6933
RICH HILL 4.9 SE,38.0565,-94.289
NORTHERN INDIANA WFO,41.3588,-85.6997
NORTON WEST,41.9928,-71.1666
COLUMBIA CITY,41.1452,-85.4898
COMFORT 11.5 ENE,30.0552,-98.7353
TEMPLE DRAUGHTON MIL,31.15,-97.41667
LAKE LUZERNE,43.2613,-73.8343
CRAWFORD 7.5 ENE,31.5801,-97.3243
COLUMBINE,40.39,-106.6
ALBRO LAKE,45.6,-111.96
TAOS POWDERHORN,36.58,-105.46
MORRISTOWN WFO,36.1682,-83.4027
MINING FORK,40.49,-112.61
STOCKHOLM 3.0 NE,44.5179,-92.2237
AUGUSTA (LARC),33.46667,-81.96667
RUSHFORD,42.4261,-78.1922
PLEASANTON,28.9605,-98.4772
KEALAKEKUA T.F. 29.12,19.518,-155.91589
STERLING HEIGHTS 1.8 W,42.5773,-83.0653
MEACHAM,45.51139,-118.42472
MONMOUTH 4NW,40.9362,-90.7197
DAYTON WRIGHT BROTHERS AP,39.59361,-84.22639
CUMMING 3.1 SSE,34.1659,-84.1164
ELLSWORTH,38.7297,-98.225
DURHAM,43.1432,-70.9501
VERNON,34.15167,-99.3255
JASPER 1 NNW,34.4758,-84.4461
FULTON OSWEGO COUNTY AP,43.34972,-76.38472
BLACKWELL,36.8048,-97.2764
PROMPTON - 25,41.5824,-75.3357
LULING,29.6755,-97.6577
BUFFALO GROVE 1.5 N,42.188,-87.959
BELTSVILLE,39.0302,-76.9315
DEARBORN HEIGHTS 1.8 NW,42.342,-83.3021
LENOIR,35.9147,-81.5374
LANCASTER,44.49576,-71.57668
GRAND LEDGE 1 NW,42.7631,-84.7622
GALETON,41.7356,-77.6516
UPPER TSAINA RIVER,61.19,-145.64999
CAHOKIA ST LOUIS DOWNTOWN AP,38.57139,-90.15722
BELVIDERE,42.2551,-88.864
HILLSBORO,38.3569,-97.2025
WEBSTER CITY,42.4685,-93.7974
EUGENE 4.8 NE,38.4077,-92.3478
HARDY 2SSW,36.9381,-96.8214
HOWARD PRAIRIE DAM,42.2292,-122.3814
NORTH WALES 1.3 WSW,40.2061,-75.2991
LUDLOW # 2,43.3923,-72.6791
SHIOCTON,44.4388,-88.5838
LEAD HILL,36.4194,-92.9158
EMMETSBURG,43.1024,-94.6833
FREDERICKSBURG,30.2391,-98.9088
JONESTOWN 2.6 E,30.4849,-97.8845
MIDDLEBORO,41.8819,-70.9085
TUPELO 3,34.2355,-88.6952
MOOSE LAKE 1 SSE,46.4378,-92.7578
MARYVILLE 2E,40.3458,-94.8341
BROOKFIELD 3.3 SSE,41.4406,-73.3904
PETOSKEY NCMC,45.3613,-84.9512
ADA 4.0 SE,34.7383,-96.607
BULLS GAP 3.6 W,36.2677,-83.143
BURLESON,32.5066,-97.3444
ROCK MILLS,33.158,-85.2911
PRIEST RIVER EXP STATION,48.3512,-116.8354
GROTON 0.5 NW,42.5913,-76.372
SOUTHLAKE 1.7 NE,32.9721,-97.1293
HINGHAM,42.2269,-70.9125
PHILADELPHIA/MT. HOLLY WFO,40.01369,-74.81753
NEW CASTLE 1 N,41.0172,-80.3615
CATAWBA 5 SW,35.6487,-81.1342
LONE ROCK TRI COUNTY AP,43.21194,-90.18139
TERRE HAUTE HULMAN REGIONAL AP,39.45194,-87.30889
TONGANOXIE 5SE,39.0313,-95.0522
LADYSMITH WTP,45.4429,-91.0896
CARROLLTON,33.5972,-85.0805
SEALE,32.32167,-85.16833
BELLE MINA 2 N,34.6891,-86.8819
ROSEBURG REGIONAL AP,43.23889,-123.35472
MYRTLE CREEK 7NE,43.0394,-123.2655
WILLOW CITY 4.2 W,30.4105,-98.7712
EAU PLEINE RESERVOIR,44.7722,-89.76745
ELM,38.868,-94.0352
PATTONSBURG 2S,40.01472,-94.12945
BYARS 3ESE MESONET,34.84944,-97.00306
BURKBURNETT 2 NE,34.10611,-98.53472
ANGELICA,42.3108,-78.023
PORT ANGELES 2.5 SSW,48.082,-123.4673
WHITE LAKE 1 SE,45.1452,-88.7416
WOODSON,33.01784,-99.05402
ANCHOR RIVER DIVIDE,59.86,-151.32001
SONORA PASS,38.31,-119.6
SECESH SUMMIT,45.19,-115.97
SLEEPING WOMAN,47.18,-114.33
BELMONT 1.7 SW,43.4356,-71.5069
SWAN LAKE MTN,42.41,-121.68
KENDALIA,29.964,-98.5292
ROCKY BASIN-SETTLEME,40.44,-112.24
LE MARS,42.7816,-96.1458
GUTTENBERG L AND D 10,42.7858,-91.0958
ROCHESTER,41.7849,-70.9176
EWING TWP 0.8 ESE,40.26,-74.7866
FITTSTOWN 6SW MESONET,34.55194,-96.71778
KENNEDALE 0.6 SE,32.6414,-97.2108
ASHLAND 0.5 WNW,46.5824,-90.8839
NORRISTOWN,40.10967,-75.33708
PIKE ISLAND(LOCK AND DAM),40.1478,-80.7014
NORTH FORK 2,35.66308,-82.34446
WILLOUGHBY 2.9 SW,41.6151,-81.4459
COLUMBIA 0.6 W,38.9539,-92.3381
GRINNELL 3 SW,41.72,-92.749
STREATOR 1.3 WSW,41.1157,-88.8529
DE MOTTE 5.9 S,41.1149,-87.1997
NORTH WEBSTER 2.3 N,41.3587,-85.7006
GAYLORD 9SSW,44.9072,-84.7188
ROLLA MISSOURI S&T,37.9567,-91.7762
SO ENTRANCE YOSEMITE N.P.,37.5122,-119.6331
NORFOLK 2 SW,41.9725,-73.2208
BOONE 4.5 WSW,42.0315,-93.9619
COSBY 2W,39.8536,-94.7077
STARRUCCA - 27,41.8992,-75.4718
OLD BRIDGE TWP 5.1 NE,40.4562,-74.2413
BOYNE FALLS,45.1672,-84.9138
PARMA 1.8 SE,41.3677,-81.7018
POLO,39.547,-94.0328
CONSHOHOCKEN,40.0744,-75.3179
SLUG CREEK DIVIDE,42.56,-111.3
ACTON 1.3 SW,42.4675,-71.482
SPRINGFIELD 4.0 SW,37.1499,-93.331
RAVENNA 2 S,41.1333,-81.2833
SOQUEL 0.8 NE,37.0022,-121.9363
TUSCOLA,39.79465,-88.29106
NEWARK LIBERTY INTL AP,40.6825,-74.1694
HOPEWELL JUNCTION 2.4 SSE,41.5535,-73.7863
AMESVILLE 0.7 WNW,39.4067,-81.9657
JACKSONVILLE CRAIG MUNICIPAL AP,30.3361,-81.5147
COLUMBIA CITY 8.4 N,41.28,-85.4729
REA 5.5 E,40.059,-94.66
ALVORDTON 0.5 E,41.6654,-84.4244
LINCOLNVILLE,38.497,-96.962
TAUNTON 2.6 NW,41.929,-71.1298
NORWOOD 1.3 NW,42.1976,-71.2137
NEW MARKET 4.8 WSW,39.3548,-77.3552
MALONE,44.842,-74.3081
CRESAPTOWN-BEL AIR 0.9 SSE,39.5768,-78.8498
OMRO 2.3 WSW,44.0207,-88.7797
SOUTHINGTON 3.0 E,41.608,-72.8222
INTERVALE 2.7 N,44.1128,-71.1396
FRENCHTOWN 0.5 N,40.5342,-75.0559
TYRONE,40.6645,-78.2191
BEAVER FALLS 1 NE,40.7628,-80.3133
OTTAWA,38.6132,-95.2808
PROCTOR RESERVOIR,31.9633,-98.4941
POUGHKEEPSIE,41.72682,-73.92019
GRAYS LANDING,39.78333,-79.91667
FORT WORTH MEACHAM FIELD,32.81917,-97.36139
WILMINGTON 1.6 SSE,39.4216,-83.8223
NEWPORT 1 NW,35.9833,-83.2008
DALLAS FAA AP,32.8519,-96.8555
AUGUSTA BUSH FIELD AP,33.3644,-81.9633
EVERLY 3 WNW,43.1833,-95.383
DE KALB,41.9342,-88.7756
FLAMINGO RANGER STA,25.1422,-80.9144
MANTEO AIRPORT,35.9173,-75.7
PLEASANT HILL,40.0553,-84.3581
BEAVER DAM,43.4447,-88.8477
ANDERSON 3.2 NNW,36.6956,-94.4739
OZARK 1.6 SE,37.0016,-93.1897
LAND O' LAKES 11.7 W,46.1902,-89.4579
JACKSONVILLE INTL AP,30.495,-81.6936
LONG BRANCH RESERVOIR,39.7505,-92.5065
BRUNO 7ENE,46.3004,-92.5337
MEREDITH 3 NNE,43.69307,-71.47342
FIVE FORKS 1.0 W,34.8076,-82.2378
RUSSELLVILLE MUNICIPAL AP,35.25778,-93.09472
HEYWORTH 0.6 E,40.3135,-88.9676
CANTON,40.5379,-90.0421
WEST MANCHESTER 3 WSW,39.8731,-84.6556
GRANDFIELD 3W MESONET,34.2392,-98.7444
NORTH EAST 1.2 WNW,42.2206,-79.8551
